,Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - Less than $10,000","Margin of Error; Total: - Less than $10,000","Estimate; Total: - $10,000 to $14,999","Margin of Error; Total: - $10,000 to $14,999","Estimate; Total: - $15,000 to $19,999","Margin of Error; Total: - $15,000 to $19,999","Estimate; Total: - $20,000 to $24,999","Margin of Error; Total: - $20,000 to $24,999","Estimate; Total: - $25,000 to $29,999","Margin of Error; Total: - $25,000 to $29,999","Estimate; Total: - $30,000 to $34,999","Margin of Error; Total: - $30,000 to $34,999","Estimate; Total: - $35,000 to $39,999","Margin of Error; Total: - $35,000 to $39,999","Estimate; Total: - $40,000 to $44,999","Margin of Error; Total: - $40,000 to $44,999","Estimate; Total: - $45,000 to $49,999","Margin of Error; Total: - $45,000 to $49,999","Estimate; Total: - $50,000 to $59,999","Margin of Error; Total: - $50,000 to $59,999","Estimate; Total: - $60,000 to $74,999","Margin of Error; Total: - $60,000 to $74,999","Estimate; Total: - $75,000 to $99,999","Margin of Error; Total: - $75,000 to $99,999","Estimate; Total: - $100,000 to $124,999","Margin of Error; Total: - $100,000 to $124,999","Estimate; Total: - $125,000 to $149,999","Margin of Error; Total: - $125,000 to $149,999","Estimate; Total: - $150,000 to $199,999","Margin of Error; Total: - $150,000 to $199,999","Estimate; Total: - $200,000 or more","Margin of Error; Total: - $200,000 or more"
17,620L200US25077,25077,9th Bristol,16215,461,768,176,942,203,633,147,773,196,438,139,560,142,489,161,563,167,402,133,1118,246,1703,297,2705,326,1912,255,1221,176,1267,233,721,152
18,620L200US25078,25078,10th Bristol,14883,326,642,158,553,144,661,182,522,123,535,142,427,120,466,124,460,144,560,149,961,192,1505,248,2654,287,1766,268,1393,228,1133,185,645,151
19,620L200US25079,25079,11th Bristol,15581,381,1367,240,1188,225,887,171,954,182,746,159,952,203,553,171,678,166,584,139,1442,229,1771,252,1844,252,1184,199,523,134,648,168,260,109
20,620L200US25080,25080,12th Bristol,15255,430,1163,222,1032,211,764,183,776,204,804,193,883,211,622,164,469,154,845,195,1473,300,1427,243,1646,272,1556,220,735,178,717,157,343,112
21,620L200US25081,25081,13th Bristol,17104,445,2278,315,1956,277,1543,238,1294,223,795,182,837,176,920,203,708,160,738,174,1309,231,1153,243,1906,263,601,128,482,129,367,115,217,80
22,620L200US25082,25082,14th Bristol,16196,464,418,158,655,169,455,156,579,196,695,209,522,150,500,152,537,141,760,237,1362,271,1272,262,2498,363,2069,268,1343,239,1675,277,856,181
23,620L200US25083,25083,1st Essex,17476,345,791,169,716,162,613,149,614,151,558,159,530,149,692,184,493,151,643,174,1140,189,1764,252,2426,273,1821,246,1657,258,1649,248,1369,190
24,620L200US25084,25084,2nd Essex,15640,391,383,121,558,174,479,144,500,140,272,116,520,149,550,150,393,135,311,136,1059,222,1532,210,2240,341,1970,247,1664,235,1650,238,1559,285
25,620L200US25085,25085,3rd Essex,16594,364,1282,251,1172,203,621,161,1025,221,526,154,874,208,669,179,791,208,562,150,1468,256,1459,245,2300,301,1586,288,925,157,801,190,533,169
26,620L200US25086,25086,4th Essex,14340,440,464,127,538,180,412,126,321,94,312,93,430,119,410,129,386,131,262,92,821,183,1044,167,1707,288,1815,259,1245,219,1849,281,2324,282
27,620L200US25087,25087,5th Essex,16713,344,983,187,677,161,798,178,686,183,720,199,1036,225,657,159,601,133,622,176,1333,200,1578,232,2303,261,1553,237,1004,175,1025,190,1137,199
28,620L200US25088,25088,6th Essex,15278,434,919,214,946,212,460,134,618,142,554,150,558,191,336,115,508,175,590,164,1337,249,1378,228,1887,289,1479,279,1140,214,1317,219,1251,231
29,620L200US25089,25089,7th Essex,17690,419,1293,295,1153,211,686,177,1006,224,979,217,674,170,760,205,744,194,799,209,1192,244,1886,315,2619,296,1332,221,1118,192,826,170,623,154
30,620L200US25090,25090,8th Essex,16391,409,980,231,665,202,495,158,368,138,510,139,526,184,536,133,448,138,370,128,1027,193,1408,319,2227,331,1738,285,1021,204,1558,233,2514,313
31,620L200US25091,25091,9th Essex,15429,466,830,230,575,173,500,189,544,173,677,224,432,149,550,161,463,145,437,119,906,195,1735,302,2129,322,1664,278,1488,240,1581,215,918,209
32,620L200US25092,25092,10th Essex,14816,483,1659,329,1073,220,796,190,816,256,717,191,836,202,921,234,771,245,806,217,1131,208,1302,239,1639,242,1029,223,697,167,423,119,200,96
33,620L200US25093,25093,11th Essex,15450,406,1783,274,1346,198,700,187,965,199,887,199,971,214,611,166,779,161,791,199,1094,226,1328,207,1697,248,1024,148,666,168,506,134,302,119
34,620L200US25094,25094,12th Essex,18403,470,1005,252,965,192,898,174,744,186,881,207,897,196,901,190,819,182,768,196,1442,201,2048,314,2538,321,1606,263,1190,217,1161,207,540,134
35,620L200US25095,25095,13th Essex,14808,346,346,126,589,172,456,139,365,113,545,118,391,105,425,108,356,104,326,131,1083,235,1500,231,2194,309,2003,297,1247,232,1508,266,1474,212
36,620L200US25096,25096,14th Essex,15583,519,1093,214,880,235,679,175,636,224,878,268,772,226,578,145,546,183,935,218,1325,275,1434,276,1766,289,1205,239,737,177,948,219,1171,201
37,620L200US25097,25097,15th Essex,15962,384,834,208,681,172,808,205,660,173,637,156,805,190,534,138,506,166,935,256,1020,211,1593,258,2424,302,1619,221,1152,201,1148,198,606,131
38,620L200US25098,25098,16th Essex,14220,533,2802,346,1791,262,1593,270,1014,238,1109,259,883,227,522,137,506,134,469,150,791,170,864,196,815,205,500,159,332,150,52,39,177,82
39,620L200US25099,25099,17th Essex,15881,422,855,241,569,169,801,220,570,174,527,160,394,134,353,161,495,142,562,143,832,194,1379,239,1930,274,1913,302,1048,190,1717,233,1936,238
40,620L200US25100,25100,1st Franklin,17728,374,792,150,983,181,743,163,662,146,789,166,907,207,701,162,1004,172,831,185,1423,237,1915,221,2695,243,1858,258,984,180,861,134,580,108
41,620L200US25101,25101,2nd Franklin,17126,402,1137,247,1262,236,1092,190,754,156,837,172,840,175,1128,237,896,175,879,192,1625,243,2070,269,2393,241,982,206,654,136,364,99,213,94
42,620L200US25102,25102,1st Hampden,16830,426,1016,218,775,185,700,190,817,178,679,144,849,186,851,195,673,169,622,154,1547,227,1480,270,2339,313,1851,286,1033,231,1002,195,596,152
43,620L200US25103,25103,2nd Hampden,15813,393,649,149,492,153,425,122,635,177,491,125,706,189,547,165,523,177,423,126,899,170,1528,275,2109,265,2064,308,1443,231,1364,208,1515,207
44,620L200US25104,25104,3rd Hampden,16398,351,686,142,631,195,823,194,638,157,683,185,684,168,682,168,566,177,643,166,1270,252,1946,335,2713,319,1917,256,1236,232,892,184,388,116
45,620L200US25105,25105,4th Hampden,15207,592,996,241,902,203,1131,251,741,194,860,239,618,174,584,160,622,130,559,150,1291,214,1395,238,2024,300,1467,246,754,145,709,149,554,140
46,620L200US25106,25106,5th Hampden,16012,440,2599,315,1837,312,1295,246,1019,203,662,150,765,217,624,205,890,242,579,159,1135,251,1305,255,1545,256,740,162,415,132,339,117,263,118
47,620L200US25107,25107,6th Hampden,16791,420,1122,259,1153,189,1107,293,943,222,981,214,938,208,784,199,541,162,802,160,1405,239,2074,313,2214,258,1123,227,828,182,401,121,375,127
48,620L200US25108,25108,7th Hampden,15191,367,836,155,817,216,692,151,829,197,711,188,586,194,766,211,604,153,565,160,1248,237,1594,240,2310,342,1629,249,651,161,777,161,576,176
49,620L200US25109,25109,8th Hampden,16140,475,1356,266,1028,246,1215,278,865,171,813,194,940,230,1025,193,759,179,904,189,1344,204,1766,284,2018,269,1121,208,637,147,223,77,126,69
50,620L200US25110,25110,9th Hampden,15855,486,1438,231,1338,235,1135,224,835,221,944,258,817,199,887,200,876,217,689,197,1452,251,1642,288,2064,278,890,205,392,111,339,113,117,53
51,620L200US25111,25111,10th Hampden,14179,472,3445,382,2199,302,1567,279,857,196,810,189,866,226,703,182,628,170,382,140,511,139,851,194,596,174,377,142,170,88,118,91,99,74
52,620L200US25112,25112,11th Hampden,13306,415,2085,289,1298,272,1082,209,963,222,1003,221,629,155,733,189,663,191,463,109,810,172,1303,221,1459,243,383,121,218,96,132,86,82,44
53,620L200US25113,25113,12th Hampden,16461,359,764,192,891,216,850,232,695,161,624,160,759,216,469,114,514,156,653,151,978,200,1741,223,2747,327,1743,259,1052,195,1199,217,782,170
54,620L200US25114,25114,18th Essex,14695,373,241,80,353,107,481,157,342,111,508,152,520,165,315,97,536,143,432,147,752,167,1198,218,2109,256,1708,281,1067,173,1777,239,2356,235
55,620L200US25115,25115,1st Hampshire,16597,405,1238,223,1043,246,623,141,550,174,733,161,882,248,689,175,766,191,632,145,1183,227,1758,259,2181,244,1562,241,1044,198,882,169,831,186
56,620L200US25116,25116,2nd Hampshire,16293,372,669,178,777,189,660,156,753,203,705,193,770,208,851,185,864,240,676,192,1362,246,1750,300,2877,339,1674,244,714,167,704,190,487,145
57,620L200US25117,25117,3rd Hampshire,11390,639,936,212,846,220,545,193,608,164,435,176,739,205,261,98,482,120,231,103,712,170,905,242,1375,220,1056,197,837,185,769,189,653,153
58,620L200US25118,25118,1st Middlesex,15039,353,452,182,528,166,445,151,384,132,418,137,472,115,354,117,581,160,403,139,1085,211,1528,263,1972,218,1750,257,1451,205,1737,270,1479,194
59,620L200US25119,25119,2nd Middlesex,14645,277,300,114,266,76,325,116,319,105,201,68,361,108,316,121,328,136,316,105,645,157,1155,206,1792,209,1952,284,1584,227,2513,305,2272,248
60,620L200US25120,25120,3rd Middlesex,15812,336,630,184,517,178,456,144,534,146,602,152,464,127,571,140,528,134,377,112,822,199,1432,234,2347,302,1851,285,1486,224,1734,230,1461,210
61,620L200US25121,25121,4th Middlesex,18210,467,801,216,670,205,559,174,629,202,808,195,485,155,628,186,925,274,613,169,1060,236,1752,333,2495,365,2089,278,1695,349,1529,283,1472,237
62,620L200US25122,25122,5th Middlesex,15604,304,536,128,637,182,388,118,362,121,438,125,522,164,457,139,414,136,285,97,1000,215,1457,234,2069,311,1822,297,1733,251,1328,202,2156,243
63,620L200US25123,25123,6th Middlesex,15856,482,784,188,863,188,495,173,528,175,669,197,747,197,422,163,541,149,746,203,966,197,1394,262,2077,316,1736,313,1369,223,1429,208,1090,191
64,620L200US25124,25124,7th Middlesex,16795,467,986,242,540,146,571,158,686,163,943,251,573,159,534,159,604,164,541,193,1198,270,1680,305,2013,335,1613,245,1298,251,1598,231,1417,200
65,620L200US25125,25125,8th Middlesex,14474,285,252,132,248,122,355,133,273,92,158,75,383,143,257,97,322,134,298,107,738,207,1048,195,1452,209,1990,254,1162,193,2257,255,3281,279
66,620L200US25126,25126,9th Middlesex,15578,536,553,158,534,144,388,126,402,145,323,134,482,140,328,103,634,156,494,131,825,175,1471,255,2027,308,1946,282,1332,193,1696,253,2143,251
67,620L200US25127,25127,10th Middlesex,16179,517,1208,251,977,236,817,220,799,202,360,124,353,121,779,198,741,174,641,165,1220,243,1622,290,2441,333,1357,243,824,214,1134,240,906,206
68,620L200US25128,25128,11th Middlesex,14339,333,521,151,398,127,415,136,325,119,316,103,351,108,333,89,292,89,273,102,664,158,983,215,1412,250,1449,222,1272,188,1560,193,3775,252
69,620L200US25129,25129,12th Middlesex,13395,279,726,190,280,132,258,90,394,123,204,84,338,117,214,110,228,110,160,71,824,184,765,174,1375,219,1344,217,952,204,1490,220,3843,322
70,620L200US25130,25130,13th Middlesex,12665,221,278,80,235,102,144,63,158,68,188,86,143,87,207,86,178,79,131,69,613,151,783,159,1164,201,1318,232,1144,219,1755,214,4226,312
71,620L200US25131,25131,14th Middlesex,14922,311,408,99,363,107,331,111,382,126,453,148,260,103,437,155,482,136,332,121,726,187,898,192,1542,263,1461,234,1495,222,1900,252,3452,289
72,620L200US25132,25132,15th Middlesex,15809,452,484,120,482,139,400,119,460,144,567,152,442,138,252,91,379,135,486,158,841,213,1319,230,2062,280,1761,264,1278,208,1995,272,2601,240
73,620L200US25133,25133,16th Middlesex,15999,336,916,255,824,230,917,284,695,208,554,153,721,205,461,171,657,208,791,212,1400,339,1727,320,2259,386,1654,237,860,191,1157,203,406,105
74,620L200US25134,25134,17th Middlesex,16056,458,1446,276,1316,221,639,140,822,214,609,192,529,182,663,168,806,207,659,181,1448,264,1815,298,2169,283,1132,237,739,174,873,141,391,115
75,620L200US25135,25135,18th Middlesex,13542,432,1169,279,1139,263,864,210,680,174,671,179,769,221,540,198,537,155,619,189,1210,241,1566,275,2011,292,745,172,418,104,378,108,226,87
76,620L200US25136,25136,19th Middlesex,13902,353,263,109,379,127,405,127,446,120,368,132,466,139,303,101,567,149,438,137,842,171,1019,168,2424,322,1874,240,1557,222,1766,253,785,163
77,620L200US25137,25137,20th Middlesex,15087,362,212,94,413,118,289,100,267,105,416,115,295,114,363,143,372,129,365,122,718,166,1083,194,2173,302,1892,273,1658,223,2114,294,2457,340
78,620L200US25138,25138,21st Middlesex,15347,284,265,102,337,135,386,124,524,127,303,112,379,134,449,135,469,138,530,151,1041,206,1342,280,1885,273,2033,332,1568,255,2024,266,1812,273
79,620L200US25139,25139,22nd Middlesex,13859,358,261,97,234,101,385,163,333,111,248,101,438,146,456,156,417,148,453,140,887,183,1373,261,2585,322,2601,318,1363,218,1229,221,596,126
80,620L200US25140,25140,23rd Middlesex,17347,390,780,221,624,192,361,119,575,167,465,165,439,153,805,213,497,178,381,122,870,174,1468,260,2642,325,1924,271,1523,239,2024,275,1969,283
81,620L200US25141,25141,24th Middlesex,17150,403,869,232,636,194,549,168,626,152,458,139,516,148,524,167,336,100,435,137,938,192,1471,233,2411,324,1900,215,1348,202,1873,272,2260,250
82,620L200US25142,25142,25th Middlesex,16826,524,1488,287,648,173,558,148,653,170,490,161,499,156,509,136,705,179,493,126,1432,274,1434,223,1863,264,1454,212,1033,170,1520,293,2047,259
83,620L200US25143,25143,26th Middlesex,18563,502,1560,264,1086,221,1161,268,672,167,659,204,759,188,870,212,663,190,499,154,1269,242,1527,248,2690,348,1922,307,938,165,1110,208,1178,206
84,620L200US25144,25144,27th Middlesex,17178,529,907,206,594,195,567,182,790,219,499,186,695,209,636,198,713,214,700,224,1149,228,1856,326,2490,375,1931,330,1286,233,1374,234,991,193
85,620L200US25145,25145,28th Middlesex,17026,422,1114,233,1138,259,983,290,1035,239,913,269,1062,245,958,247,782,211,632,193,1245,286,1879,281,2545,326,970,220,684,221,779,199,307,104
86,620L200US25146,25146,29th Middlesex,17394,501,862,228,665,172,596,148,553,157,564,186,477,140,434,134,516,142,427,124,1138,199,1909,269,2644,363,2109,275,1398,256,1471,248,1631,239
87,620L200US25147,25147,30th Middlesex,15979,360,671,186,734,173,509,146,523,159,504,180,486,137,806,206,716,180,418,165,1002,201,1611,255,2564,314,1958,284,1434,231,1316,249,727,166
88,620L200US25148,25148,31st Middlesex,15149,279,500,137,336,130,422,110,409,128,399,122,467,139,442,119,458,131,295,92,928,202,1133,182,2125,286,1726,215,932,194,1869,250,2708,267
89,620L200US25149,25149,32nd Middlesex,16835,397,784,207,754,205,439,132,489,142,389,129,564,161,387,131,521,172,357,132,1046,228,1616,304,2436,329,1992,294,1777,248,1978,269,1306,231
90,620L200US25150,25150,33rd Middlesex,16985,405,1500,312,1013,275,901,203,991,262,976,270,633,177,710,185,1086,267,591,195,1173,252,1559,279,2278,361,1437,275,821,228,919,230,397,135
91,620L200US25151,25151,34th Middlesex,15142,471,1403,284,596,161,497,157,534,167,748,229,484,161,641,174,529,138,598,215,1433,294,1366,233,2148,341,1843,256,790,149,983,211,549,136
92,620L200US25152,25152,35th Middlesex,15369,379,897,207,619,161,491,158,869,207,496,147,670,190,636,213,399,150,715,198,1155,215,1661,272,2128,259,1673,297,1332,225,1155,196,473,151
93,620L200US25153,25153,36th Middlesex,14970,353,445,152,415,153,476,127,484,168,589,140,478,151,444,177,574,162,485,163,1097,276,1743,293,2512,347,1780,288,1248,229,1322,229,878,147
94,620L200US25154,25154,37th Middlesex,14514,480,331,105,503,174,252,107,449,150,421,143,465,186,437,160,342,100,426,127,683,196,1085,200,1917,290,2024,285,1181,181,1746,238,2252,201
95,620L200US25155,25155,18th Worcester,16269,362,333,120,381,127,565,176,359,144,514,167,793,201,276,118,642,204,606,155,1020,183,1811,279,2691,323,2323,293,1453,247,1637,254,865,182
96,620L200US25156,25156,5th Barnstable,15665,416,494,169,433,123,488,157,493,146,567,183,550,192,708,220,645,142,609,172,1197,274,1584,296,2800,354,1724,278,1218,186,1206,173,949,236
97,620L200US25157,25157,1st Norfolk,17782,518,925,231,873,238,706,184,707,209,477,165,779,255,668,205,911,205,563,201,1521,255,1763,256,2560,327,1909,302,1102,241,1344,251,974,207
98,620L200US25158,25158,2nd Norfolk,16144,510,820,243,975,283,817,184,570,188,588,175,660,159,430,142,783,230,692,183,1538,325,1656,300,2610,409,1479,225,1009,193,964,220,553,160
99,620L200US25159,25159,3rd Norfolk,17908,458,1186,235,1109,249,883,240,1017,241,768,232,767,222,570,177,593,165,666,173,1138,264,1762,248,2295,292,2104,286,1329,237,1132,231,589,170
100,620L200US25160,25160,4th Norfolk,16655,409,829,192,596,175,648,184,645,176,623,174,820,202,745,187,749,156,730,219,1311,247,1795,282,2373,324,1867,298,1145,198,1063,224,716,193
101,620L200US25161,25161,5th Norfolk,15915,431,838,214,544,179,480,142,419,128,719,209,624,179,400,124,389,103,643,199,997,228,1600,230,2401,317,1863,241,1562,251,1328,194,1108,208
102,620L200US25162,25162,6th Norfolk,15447,368,692,179,449,148,587,167,675,205,391,118,449,140,541,174,563,147,545,173,1206,288,1240,229,2212,302,2016,329,1188,225,1422,255,1271,172
103,620L200US25163,25163,7th Norfolk,14416,489,545,197,749,242,613,189,615,200,570,209,306,122,450,176,603,189,235,104,769,229,1211,223,2117,266,1501,247,1040,189,1517,273,1575,282
104,620L200US25164,25164,8th Norfolk,15118,316,597,154,563,174,544,164,481,156,388,137,368,121,357,110,425,136,284,95,779,171,1010,184,1665,244,1717,240,1751,234,2050,258,2139,246
105,620L200US25165,25165,9th Norfolk,13875,340,379,129,262,96,471,152,301,125,245,92,323,106,281,113,444,144,282,104,778,171,1156,223,1693,248,1787,262,1633,213,1643,236,2197,256
106,620L200US25166,25166,10th Norfolk,14299,284,487,170,382,137,310,108,288,137,427,145,454,136,350,124,344,141,435,155,752,169,1112,203,2135,247,2032,288,1346,236,1987,256,1458,230
107,620L200US25167,25167,11th Norfolk,15882,308,573,131,557,161,513,173,442,141,295,85,403,129,430,113,508,151,398,124,826,152,1452,220,1837,183,1839,217,1524,230,1829,268,2456,251
108,620L200US25168,25168,12th Norfolk,15894,450,446,154,507,159,501,165,488,153,659,203,570,141,595,197,527,145,658,184,1165,259,1870,305,2182,278,1789,259,1457,242,1456,275,1024,192
109,620L200US25169,25169,13th Norfolk,14221,300,476,138,295,108,271,109,383,140,235,97,313,93,177,79,234,99,305,105,458,119,1084,246,1283,230,1553,239,936,181,1732,224,4486,330
110,620L200US25170,25170,14th Norfolk,13424,380,460,152,169,69,214,86,229,91,207,86,378,124,200,86,175,80,185,81,377,110,763,158,1022,172,1187,229,1068,195,1589,232,5201,338
111,620L200US25171,25171,15th Norfolk,17237,487,1749,344,856,208,314,128,422,143,356,132,378,127,350,125,595,162,458,142,917,210,1161,250,1711,329,1888,243,1206,243,1925,256,2951,308
112,620L200US25172,25172,1st Plymouth,16573,399,590,188,635,198,569,177,504,169,502,143,643,172,522,204,534,146,605,186,1182,264,1638,257,2496,359,2110,309,1637,231,1286,212,1120,228
113,620L200US25173,25173,2nd Plymouth,17402,434,1096,299,878,241,801,181,816,177,524,202,856,181,873,209,843,223,899,206,1450,323,1445,248,2749,321,1783,238,1054,209,887,170,448,115
114,620L200US25174,25174,3rd Plymouth,16544,405,496,182,432,133,344,96,462,135,505,170,556,137,734,176,533,141,426,121,840,178,1535,261,1898,278,1645,278,1322,206,1482,218,3334,331
115,620L200US25175,25175,4th Plymouth,15159,320,351,120,422,140,431,125,461,143,447,163,354,111,395,166,436,121,483,128,1314,280,1328,276,1910,311,1742,239,1293,219,1804,237,1988,291
116,620L200US25176,25176,5th Plymouth,15109,319,497,155,404,136,460,143,370,110,529,207,584,182,692,170,430,144,402,147,1152,217,1475,274,2119,307,1944,265,1234,203,1408,239,1409,221
117,620L200US25177,25177,6th Plymouth,14444,327,343,115,345,109,414,121,384,111,226,81,443,173,283,114,352,120,343,108,669,130,1498,193,2489,323,2109,227,1350,224,1610,223,1586,212
118,620L200US25178,25178,7th Plymouth,15836,333,623,185,559,159,499,157,412,133,498,160,420,152,466,128,525,133,629,198,1280,225,1697,239,2595,283,2278,230,1415,195,1364,213,576,144
119,620L200US25179,25179,8th Plymouth,13908,461,286,107,376,145,348,128,319,107,480,149,367,145,400,133,608,207,434,140,959,212,1215,253,2431,314,2161,346,1369,217,1374,218,781,153
120,620L200US25180,25180,9th Plymouth,13816,437,1045,207,949,209,773,200,647,150,840,205,910,203,638,156,650,176,663,174,1188,222,1666,308,1781,307,728,149,607,167,437,117,294,113
121,620L200US25181,25181,10th Plymouth,14712,391,761,167,849,195,689,195,538,149,494,144,679,180,447,158,607,141,599,168,1105,225,1606,247,3003,370,1541,239,673,153,634,153,487,120
122,620L200US25182,25182,11th Plymouth,13752,453,994,241,847,206,733,200,665,160,584,174,666,180,596,148,532,143,549,174,834,183,1319,281,1803,282,1017,236,774,171,1021,160,818,147
123,620L200US25183,25183,12th Plymouth,16509,436,524,139,540,157,637,174,433,137,702,197,613,137,575,154,629,172,650,168,1242,239,1429,247,2578,299,1847,280,1294,281,1547,234,1269,183
124,620L200US25184,25184,1st Suffolk,14832,380,1426,249,899,195,907,197,831,190,950,217,876,245,760,206,668,184,583,142,1206,219,1517,247,1933,319,1100,189,537,170,355,142,284,130
125,620L200US25185,25185,2nd Suffolk,16859,563,1715,281,1402,232,743,179,707,172,768,201,819,200,517,153,534,182,566,151,1004,235,1566,277,1920,274,1072,254,883,209,1083,209,1560,249
126,620L200US25186,25186,3rd Suffolk,22226,544,2935,367,1584,264,983,247,871,239,522,195,637,165,902,179,607,170,611,168,1156,237,1507,277,2068,282,1443,287,1621,254,1358,224,3421,341
127,620L200US25187,25187,4th Suffolk,18945,427,2177,293,1198,220,806,171,748,181,692,149,640,193,672,213,623,187,553,163,1215,229,1563,246,2434,294,1515,261,1264,215,1527,274,1318,213
128,620L200US25188,25188,5th Suffolk,12027,366,1599,238,937,213,833,203,616,172,626,166,828,190,480,136,578,164,452,129,887,189,971,216,1466,249,875,182,367,143,367,139,145,69
129,620L200US25189,25189,6th Suffolk,12298,427,1648,285,1014,237,783,202,573,176,518,169,628,175,535,144,492,164,569,172,1076,239,1273,261,1271,213,729,143,473,151,568,159,148,85
130,620L200US25190,25190,7th Suffolk,14409,526,3397,376,1702,264,943,201,584,168,651,180,796,198,730,192,680,200,628,177,807,185,1055,215,878,217,625,195,380,139,325,135,228,102
131,620L200US25191,25191,8th Suffolk,20522,486,1512,262,915,227,443,140,704,202,596,192,604,169,600,198,667,215,383,127,1232,244,1921,302,2797,304,1777,321,1185,273,1763,295,3423,339
132,620L200US25192,25192,9th Suffolk,18782,545,4480,431,1549,316,745,177,776,216,761,220,529,152,629,174,809,221,481,129,985,244,1095,232,1677,253,927,199,654,170,866,182,1819,272
