045 First Hampden District,976,3.37,"1,006",3.48,"1,055",3.65,"1,233",4.26,"2,096",7.25,0,0,627,2.17,709,2.45,608,2.1,874,3.02,"1,342",4.64,0,0,"3,449",11.93,"3,500",12.1,"2,654",9.18,"3,608",12.48,"4,698",16.24,0,0,169,0.58,160,0.55,62,0.21,59,0.2,36,0.12,0,0,5,0.02,8,0.03,15,0.05,20,0.07,5,0.02,7,0.02,"5,386",18.62,93,0.32,570,1.97,73,0.25,38,0.13,22,0.08,0,0,124,0.43,0,0,3,0.01,0,0,9,0.03,3,0.01,9,0.03,"3,672",12.7,39,0.13,307,1.06,14,0.05,14,0.05,9,0.03,0,0,81,0.28,6,0.02,27,0.09,13,0.04,74,0.26,17,0.06,17,0.06,"15,463",53.47,222,0.77,"1,454",5.03,88,0.3,68,0.24,41,0.14,0,0,419,1.45,0,0,2,0.01,0,0,0,0,0,0,0,0,389,1.35,5,0.02,55,0.19,0,0,0,0,1,0,0,0,34,0.12,"2,735",9.46,"3,621",12.52,10,0.03,"2,399",8.3,"1,754",6.06,7,0.02,"8,629",29.84,"9,239",31.95,41,0.14,240,0.83,243,0.84,3,0.01,"28,921"
047 Third Hampden District,"1,201",4.18,"1,077",3.75,"1,002",3.49,"1,167",4.06,"2,325",8.09,0,0,816,2.84,780,2.71,678,2.36,899,3.13,"1,902",6.62,0,0,"3,165",11.01,"2,928",10.19,"2,256",7.85,"2,870",9.99,"5,193",18.07,0,0,143,0.5,143,0.5,83,0.29,58,0.2,55,0.19,0,0,11,0.04,35,0.12,29,0.1,44,0.15,9,0.03,18,0.06,"5,423",18.87,131,0.46,736,2.56,122,0.42,46,0.16,61,0.21,0,0,107,0.37,0,0,2,0.01,4,0.01,15,0.05,2,0.01,4,0.01,"4,350",15.14,57,0.2,494,1.72,23,0.08,20,0.07,9,0.03,0,0,95,0.33,5,0.02,25,0.09,25,0.09,74,0.26,16,0.06,31,0.11,"13,955",48.55,239,0.83,"1,471",5.12,93,0.32,96,0.33,64,0.22,0,0,318,1.11,0,0,2,0.01,0,0,3,0.01,0,0,0,0,374,1.3,14,0.05,61,0.21,2,0.01,1,0,2,0.01,0,0,23,0.08,"2,730",9.5,"4,025",14,17,0.06,"2,830",9.85,"2,230",7.76,15,0.05,"7,733",26.91,"8,650",30.1,29,0.1,232,0.81,249,0.87,1,0,"28,741"
048 Fourth Hampden District,942,3.68,"1,155",4.52,867,3.39,998,3.9,"2,232",8.73,0,0,603,2.36,845,3.3,576,2.25,731,2.86,"1,943",7.6,0,0,"2,727",10.66,"3,165",12.38,"1,813",7.09,"2,054",8.03,"4,423",17.3,0,0,140,0.55,176,0.69,65,0.25,62,0.24,53,0.21,0,0,11,0.04,22,0.09,24,0.09,28,0.11,11,0.04,14,0.05,"4,519",17.67,198,0.77,665,2.6,281,1.1,157,0.61,145,0.57,0,0,119,0.47,0,0,1,0,3,0.01,11,0.04,1,0,3,0.01,"3,909",15.29,77,0.3,457,1.79,61,0.24,42,0.16,25,0.1,0,0,108,0.42,15,0.06,18,0.07,19,0.07,48,0.19,12,0.05,17,0.07,"11,100",43.41,322,1.26,"1,571",6.14,314,1.23,215,0.84,160,0.63,0,0,371,1.45,0,0,0,0,4,0.02,0,0,0,0,0,0,354,1.38,6,0.02,73,0.29,14,0.05,11,0.04,3,0.01,0,0,31,0.12,"2,541",9.94,"3,644",14.25,9,0.04,"2,633",10.3,"2,064",8.07,1,0,"6,803",26.61,"7,366",28.81,13,0.05,229,0.9,266,1.04,1,0,"25,570"
049 Fifth Hampden District,"2,367",9.21,"2,008",7.81,"1,683",6.55,"1,802",7.01,"3,136",12.2,0,0,488,1.9,383,1.49,277,1.08,260,1.01,568,2.21,0,0,"3,813",14.83,"2,576",10.02,"1,625",6.32,"1,587",6.17,"2,786",10.84,0,0,123,0.48,98,0.38,57,0.22,40,0.16,27,0.11,0,0,42,0.16,72,0.28,92,0.36,27,0.11,10,0.04,10,0.04,"3,178",12.36,367,1.43,"1,518",5.91,"3,919",15.25,387,1.51,"1,064",4.14,0,0,310,1.21,1,0,3,0.01,6,0.02,1,0,2,0.01,2,0.01,786,3.06,58,0.23,339,1.32,510,1.98,50,0.19,138,0.54,0,0,80,0.31,40,0.16,69,0.27,66,0.26,23,0.09,17,0.07,14,0.05,"4,166",16.21,430,1.67,"1,870",7.28,"3,603",14.02,380,1.48,"1,117",4.35,0,0,592,2.3,0,0,1,0,3,0.01,0,0,1,0,0,0,108,0.42,24,0.09,72,0.28,75,0.29,10,0.04,23,0.09,0,0,28,0.11,"4,630",18.01,"6,365",24.76,1,0,"1,058",4.12,917,3.57,1,0,"5,870",22.84,"6,515",25.35,2,0.01,168,0.65,177,0.69,0,0,"25,704"
052 Eighth Hampden District,649,8.22,542,6.87,404,5.12,415,5.26,751,9.51,0,0,224,2.84,168,2.13,96,1.22,109,1.38,233,2.95,0,0,"1,240",15.71,848,10.74,547,6.93,552,6.99,989,12.53,0,0,47,0.6,36,0.46,23,0.29,10,0.13,12,0.15,0,0,22,0.28,30,0.38,30,0.38,4,0.05,4,0.05,5,0.06,"1,499",18.99,115,1.46,367,4.65,301,3.81,142,1.8,189,2.39,0,0,53,0.67,1,0.01,0,0,0,0,3,0.04,0,0,1,0.01,562,7.12,18,0.23,134,1.7,42,0.53,24,0.3,18,0.23,0,0,27,0.34,12,0.15,16,0.2,12,0.15,13,0.16,6,0.08,5,0.06,"2,682",33.97,136,1.72,618,7.83,262,3.32,137,1.74,153,1.94,0,0,124,1.57,0,0,1,0.01,1,0.01,0,0,0,0,0,0,84,1.06,3,0.04,21,0.27,1,0.01,4,0.05,3,0.04,0,0,10,0.13,"1,155",14.63,"1,606",20.34,0,0,472,5.98,358,4.53,0,0,"1,999",25.32,"2,177",27.57,0,0,63,0.8,65,0.82,0,0,"7,895"
057 First Hampshire District,93,1.79,175,3.37,148,2.85,236,4.54,449,8.64,0,0,64,1.23,110,2.12,114,2.19,153,2.94,290,5.58,0,0,386,7.43,533,10.25,455,8.75,721,13.87,"1,209",23.26,0,0,20,0.38,21,0.4,9,0.17,9,0.17,3,0.06,0,0,2,0.04,0,0,2,0.04,4,0.08,1,0.02,3,0.06,976,18.78,16,0.31,74,1.42,4,0.08,5,0.1,2,0.04,0,0,12,0.23,0,0,0,0,0,0,0,0,0,0,0,0,680,13.08,5,0.1,40,0.77,0,0,1,0.02,0,0,0,0,5,0.1,1,0.02,2,0.04,0,0,8,0.15,0,0,2,0.04,"3,014",57.98,21,0.4,181,3.48,5,0.1,7,0.13,7,0.13,0,0,56,1.08,0,0,0,0,0,0,0,0,0,0,0,0,52,1,0,0,8,0.15,1,0.02,0,0,0,0,0,0,1,0.02,416,8,685,13.18,0,0,422,8.12,309,5.94,0,0,"1,611",30.99,"1,693",32.57,0,0,28,0.54,34,0.65,0,0,"5,198"
058 Second Hampshire District,406,3.42,702,5.91,677,5.7,786,6.62,"1,596",13.44,0,0,119,1,160,1.35,116,0.98,144,1.21,304,2.56,0,0,915,7.7,"1,249",10.51,993,8.36,"1,124",9.46,"2,389",20.11,0,0,53,0.45,53,0.45,28,0.24,34,0.29,31,0.26,0,0,6,0.05,15,0.13,12,0.1,34,0.29,18,0.15,12,0.1,"3,306",27.83,84,0.71,476,4.01,45,0.38,36,0.3,24,0.2,0,0,99,0.83,1,0.01,0,0,0,0,5,0.04,1,0.01,3,0.03,725,6.1,8,0.07,75,0.63,5,0.04,3,0.03,4,0.03,0,0,13,0.11,2,0.02,8,0.07,5,0.04,48,0.4,10,0.08,11,0.09,"5,660",47.65,120,1.01,579,4.87,37,0.31,36,0.3,21,0.18,0,0,133,1.12,0,0,0,0,0,0,2,0.02,0,0,0,0,155,1.3,5,0.04,22,0.19,1,0.01,2,0.02,3,0.03,0,0,9,0.08,"1,563",13.16,"2,604",21.92,0,0,519,4.37,324,2.73,0,0,"3,214",27.06,"3,456",29.09,0,0,98,0.82,101,0.85,0,0,"11,879"
060 First Middlesex District,591,1.95,980,3.23,879,2.9,"1,022",3.37,"2,232",7.37,0,0,457,1.51,752,2.48,650,2.15,915,3.02,"2,074",6.85,0,0,"2,493",8.23,"3,585",11.83,"2,837",9.36,"3,274",10.81,"7,162",23.64,0,0,93,0.31,127,0.42,61,0.2,60,0.2,51,0.17,0,0,5,0.02,16,0.05,22,0.07,46,0.15,18,0.06,28,0.09,"4,586",15.14,104,0.34,642,2.12,44,0.15,42,0.14,25,0.08,0,0,126,0.42,0,0,4,0.01,1,0,6,0.02,5,0.02,9,0.03,"4,208",13.89,41,0.14,434,1.43,7,0.02,13,0.04,5,0.02,0,0,115,0.38,8,0.03,18,0.06,25,0.08,111,0.37,44,0.15,62,0.2,"16,359",54,268,0.88,"1,865",6.16,59,0.19,64,0.21,34,0.11,0,0,434,1.43,0,0,0,0,2,0.01,0,0,2,0.01,0,0,309,1.02,8,0.03,55,0.18,0,0,1,0,0,0,0,0,15,0.05,"2,290",7.56,"3,404",11.24,10,0.03,"2,787",9.2,"2,059",6.8,2,0.01,"9,485",31.31,"9,844",32.49,22,0.07,181,0.6,211,0.7,0,0,"30,295"
064 Fifth Middlesex District,350,2.1,739,4.44,591,3.55,843,5.06,"2,367",14.22,0,0,151,0.91,275,1.65,232,1.39,369,2.22,"1,082",6.5,0,0,925,5.56,"1,600",9.61,"1,328",7.98,"1,555",9.34,"4,084",24.53,0,0,33,0.2,45,0.27,30,0.18,23,0.14,27,0.16,0,0,5,0.03,13,0.08,13,0.08,50,0.3,20,0.12,49,0.29,"3,789",22.76,85,0.51,691,4.15,34,0.2,27,0.16,15,0.09,0,0,99,0.59,1,0.01,2,0.01,1,0.01,10,0.06,7,0.04,13,0.08,"1,823",10.95,22,0.13,189,1.14,2,0.01,3,0.02,7,0.04,0,0,29,0.17,4,0.02,16,0.1,7,0.04,175,1.05,35,0.21,96,0.58,"7,565",45.44,170,1.02,"1,156",6.94,33,0.2,32,0.19,34,0.2,0,0,169,1.02,0,0,0,0,1,0.01,0,0,1,0.01,0,0,119,0.71,0,0,25,0.15,1,0.01,0,0,0,0,0,0,11,0.07,"1,918",11.52,"2,972",17.85,0,0,"1,194",7.17,915,5.5,0,0,"4,666",28.03,"4,825",28.98,1,0.01,90,0.54,68,0.41,0,0,"16,649"
072 Thirteenth Middlesex District,203,2.7,372,4.95,274,3.65,400,5.32,989,13.16,0,0,75,1,118,1.57,85,1.13,140,1.86,354,4.71,0,0,523,6.96,796,10.59,628,8.36,739,9.84,"1,777",23.65,0,0,12,0.16,9,0.12,6,0.08,6,0.08,7,0.09,0,0,3,0.04,5,0.07,6,0.08,70,0.93,16,0.21,44,0.59,"1,546",20.58,63,0.84,398,5.3,15,0.2,26,0.35,15,0.2,0,0,31,0.41,0,0,0,0,0,0,9,0.12,3,0.04,9,0.12,597,7.95,12,0.16,126,1.68,1,0.01,1,0.01,1,0.01,0,0,13,0.17,2,0.03,9,0.12,3,0.04,274,3.65,40,0.53,123,1.64,"3,048",40.57,84,1.12,731,9.73,20,0.27,20,0.27,15,0.2,0,0,94,1.25,0,0,0,0,0,0,1,0.01,0,0,0,0,26,0.35,2,0.03,9,0.12,0,0,0,0,0,0,0,0,2,0.03,906,12.06,"1,329",17.69,3,0.04,445,5.92,326,4.34,1,0.01,"2,168",28.86,"2,276",30.29,19,0.25,21,0.28,19,0.25,0,0,"7,513"
078 Nineteenth Middlesex District,372,2.64,543,3.85,524,3.72,613,4.35,"1,313",9.31,0,0,170,1.21,281,1.99,205,1.45,272,1.93,715,5.07,0,0,"1,106",7.84,"1,677",11.89,"1,318",9.35,"1,510",10.71,"3,408",24.17,0,0,16,0.11,25,0.18,10,0.07,11,0.08,11,0.08,0,0,7,0.05,14,0.1,13,0.09,61,0.43,19,0.13,14,0.1,"2,727",19.34,65,0.46,334,2.37,18,0.13,28,0.2,15,0.11,0,0,50,0.35,0,0,2,0.01,0,0,15,0.11,5,0.04,7,0.05,"1,383",9.81,26,0.18,155,1.1,6,0.04,7,0.05,4,0.03,0,0,33,0.23,5,0.04,11,0.08,14,0.1,139,0.99,33,0.23,55,0.39,"7,424",52.65,137,0.97,962,6.82,21,0.15,46,0.33,22,0.16,0,0,150,1.06,0,0,0,0,0,0,0,0,0,0,0,0,57,0.4,0,0,16,0.11,0,0,0,0,0,0,0,0,0,0,"1,444",10.24,"1,905",13.51,16,0.11,977,6.93,664,4.71,2,0.01,"4,310",30.57,"4,674",33.15,35,0.25,34,0.24,38,0.27,1,0.01,"14,100"
079 Twentieth Middlesex District,663,2.04,"1,070",3.29,"1,015",3.12,"1,263",3.88,"3,375",10.37,0,0,465,1.43,767,2.36,654,2.01,978,3.01,"2,499",7.68,0,0,"2,166",6.66,"3,269",10.05,"2,593",7.97,"3,323",10.21,"8,099",24.89,0,0,79,0.24,90,0.28,66,0.2,54,0.17,54,0.17,0,0,4,0.01,11,0.03,10,0.03,100,0.31,26,0.08,36,0.11,"6,148",18.89,123,0.38,726,2.23,37,0.11,33,0.1,21,0.06,0,0,111,0.34,1,0,0,0,1,0,27,0.08,17,0.05,12,0.04,"4,655",14.3,58,0.18,472,1.45,5,0.02,18,0.06,8,0.02,0,0,89,0.27,7,0.02,15,0.05,9,0.03,232,0.71,74,0.23,111,0.34,"16,451",50.55,255,0.78,"1,845",5.67,36,0.11,62,0.19,31,0.1,0,0,322,0.99,0,0,0,0,0,0,3,0.01,1,0,1,0,272,0.84,7,0.02,38,0.12,0,0,3,0.01,2,0.01,0,0,16,0.05,"2,980",9.16,"4,391",13.49,15,0.05,"3,099",9.52,"2,255",6.93,9,0.03,"9,395",28.87,"10,021",30.79,34,0.1,162,0.5,181,0.56,0,0,"32,542"
080 Twenty-First Middlesex District,67,2.51,102,3.83,75,2.81,88,3.3,226,8.48,0,0,39,1.46,68,2.55,59,2.21,82,3.08,142,5.33,0,0,206,7.73,305,11.44,260,9.75,327,12.27,597,22.39,0,0,8,0.3,6,0.23,4,0.15,3,0.11,2,0.08,0,0,1,0.04,1,0.04,2,0.08,9,0.34,0,0,3,0.11,444,16.65,15,0.56,69,2.59,3,0.11,4,0.15,2,0.08,0,0,5,0.19,0,0,0,0,0,0,6,0.23,0,0,4,0.15,333,12.49,3,0.11,33,1.24,1,0.04,1,0.04,3,0.11,0,0,6,0.23,2,0.08,2,0.08,1,0.04,21,0.79,5,0.19,5,0.19,"1,419",53.23,33,1.24,163,6.11,6,0.23,5,0.19,5,0.19,0,0,28,1.05,0,0,0,0,0,0,0,0,0,0,0,0,20,0.75,0,0,3,0.11,0,0,0,0,0,0,0,0,0,0,220,8.25,333,12.49,5,0.19,225,8.44,163,6.11,2,0.08,839,31.47,850,31.88,6,0.23,11,0.41,12,0.45,0,0,"2,666"
081 Twenty-Second Middlesex District,891,3.15,"1,315",4.64,"1,075",3.79,"1,229",4.34,"2,643",9.33,0,0,364,1.28,636,2.25,466,1.65,556,1.96,"1,328",4.69,0,0,"2,550",9,"3,505",12.37,"2,532",8.94,"2,674",9.44,"6,191",21.85,0,0,104,0.37,128,0.45,59,0.21,42,0.15,40,0.14,0,0,32,0.11,35,0.12,36,0.13,181,0.64,33,0.12,41,0.14,"5,366",18.94,187,0.66,958,3.38,51,0.18,74,0.26,35,0.12,0,0,124,0.44,1,0,1,0,1,0,27,0.1,10,0.04,14,0.05,"2,736",9.66,70,0.25,395,1.39,13,0.05,11,0.04,11,0.04,0,0,60,0.21,3,0.01,26,0.09,22,0.08,360,1.27,68,0.24,87,0.31,"13,532",47.77,391,1.38,"2,307",8.14,68,0.24,103,0.36,53,0.19,0,0,432,1.52,0,0,1,0,1,0,6,0.02,1,0,0,0,264,0.93,8,0.03,55,0.19,3,0.01,3,0.01,1,0,0,0,30,0.11,"3,029",10.69,"4,122",14.55,2,0.01,"1,949",6.88,"1,399",4.94,2,0.01,"8,564",30.23,"8,886",31.37,2,0.01,202,0.71,170,0.6,1,0,"28,328"
099 Third Norfolk District,289,2.81,449,4.37,393,3.83,532,5.18,"1,409",13.72,0,0,112,1.09,149,1.45,127,1.24,166,1.62,499,4.86,0,0,697,6.79,"1,041",10.13,777,7.56,933,9.08,"2,564",24.96,0,0,40,0.39,48,0.47,14,0.14,16,0.16,17,0.17,0,0,18,0.18,14,0.14,17,0.17,39,0.38,16,0.16,10,0.1,"2,440",23.75,69,0.67,336,3.27,23,0.22,32,0.31,22,0.21,0,0,36,0.35,0,0,1,0.01,1,0.01,15,0.15,4,0.04,1,0.01,890,8.66,18,0.18,99,0.96,2,0.02,5,0.05,1,0.01,0,0,16,0.16,20,0.19,9,0.09,7,0.07,76,0.74,28,0.27,24,0.23,"5,035",49.02,95,0.92,558,5.43,23,0.22,24,0.23,13,0.13,0,0,100,0.97,1,0.01,1,0.01,0,0,0,0,0,0,0,0,108,1.05,3,0.03,14,0.14,0,0,2,0.02,0,0,0,0,6,0.06,"1,309",12.74,"1,763",17.16,0,0,601,5.85,452,4.4,0,0,"2,805",27.31,"3,206",31.21,1,0.01,64,0.62,71,0.69,0,0,"10,272"
100 Fourth Norfolk District,964,3.34,"1,428",4.94,"1,243",4.3,"1,410",4.88,"3,427",11.86,0,0,355,1.23,491,1.7,390,1.35,522,1.81,"1,354",4.69,0,0,"2,326",8.05,"3,083",10.67,"2,167",7.5,"2,631",9.11,"6,654",23.04,0,0,100,0.35,145,0.5,54,0.19,74,0.26,68,0.24,0,0,94,0.33,87,0.3,122,0.42,77,0.27,31,0.11,32,0.11,"6,232",21.57,244,0.84,"1,151",3.98,84,0.29,81,0.28,52,0.18,0,0,185,0.64,3,0.01,4,0.01,3,0.01,20,0.07,12,0.04,6,0.02,"2,571",8.9,31,0.11,352,1.22,13,0.05,13,0.05,8,0.03,0,0,76,0.26,39,0.14,45,0.16,50,0.17,186,0.64,76,0.26,89,0.31,"13,533",46.85,330,1.14,"1,903",6.59,80,0.28,80,0.28,62,0.21,0,0,388,1.34,2,0.01,1,0,0,0,2,0.01,1,0,2,0.01,321,1.11,10,0.03,76,0.26,0,0,1,0,1,0,0,0,24,0.08,"3,468",12.01,"5,002",17.32,2,0.01,"1,724",5.97,"1,387",4.8,1,0,"7,945",27.5,"8,915",30.86,1,0,194,0.67,247,0.86,0,0,"28,886"
105 Ninth Norfolk District,569,1.91,951,3.19,806,2.7,"1,077",3.61,"2,403",8.05,0,0,480,1.61,738,2.47,566,1.9,834,2.79,"2,319",7.77,0,0,"2,200",7.37,"3,227",10.81,"2,369",7.94,"3,228",10.82,"7,709",25.83,0,0,90,0.3,117,0.39,59,0.2,49,0.16,49,0.16,0,0,15,0.05,21,0.07,21,0.07,52,0.17,15,0.05,24,0.08,"4,698",15.74,112,0.38,657,2.2,32,0.11,28,0.09,18,0.06,0,0,113,0.38,0,0,1,0,2,0.01,9,0.03,2,0.01,7,0.02,"4,292",14.38,53,0.18,441,1.48,9,0.03,7,0.02,6,0.02,0,0,108,0.36,9,0.03,18,0.06,15,0.05,116,0.39,35,0.12,64,0.21,"15,855",53.13,235,0.79,"1,911",6.4,34,0.11,45,0.15,32,0.11,0,0,364,1.22,0,0,0,0,0,0,0,0,0,0,1,0,306,1.03,6,0.02,38,0.13,0,0,0,0,0,0,0,0,13,0.04,"2,307",7.73,"3,499",11.73,0,0,"2,803",9.39,"2,131",7.14,3,0.01,"9,068",30.39,"9,653",32.35,12,0.04,177,0.59,187,0.63,0,0,"29,840"
106 Tenth Norfolk District,338,2.38,514,3.62,465,3.27,550,3.87,"1,159",8.16,0,0,232,1.63,345,2.43,228,1.6,411,2.89,929,6.54,0,0,"1,103",7.76,"1,546",10.88,"1,218",8.57,"1,576",11.09,"3,399",23.92,0,0,61,0.43,60,0.42,26,0.18,23,0.16,27,0.19,0,0,7,0.05,12,0.08,6,0.04,28,0.2,9,0.06,12,0.08,"2,437",17.15,59,0.42,355,2.5,12,0.08,18,0.13,10,0.07,0,0,61,0.43,0,0,1,0.01,0,0,8,0.06,4,0.03,1,0.01,"1,841",12.96,26,0.18,196,1.38,10,0.07,5,0.04,3,0.02,0,0,50,0.35,3,0.02,6,0.04,9,0.06,90,0.63,25,0.18,34,0.24,"7,461",52.51,115,0.81,870,6.12,15,0.11,30,0.21,15,0.11,0,0,169,1.19,0,0,1,0.01,0,0,1,0.01,1,0.01,0,0,158,1.11,4,0.03,22,0.15,0,0,0,0,1,0.01,0,0,9,0.06,"1,180",8.3,"1,839",12.94,7,0.05,"1,230",8.66,911,6.41,4,0.03,"4,282",30.13,"4,542",31.96,18,0.13,86,0.61,109,0.77,2,0.01,"14,210"
109 Thirteenth Norfolk District,294,2.7,575,5.27,441,4.04,616,5.65,"1,669",15.3,0,0,129,1.18,190,1.74,163,1.49,232,2.13,546,5.01,0,0,722,6.62,"1,014",9.3,782,7.17,"1,077",9.88,"2,366",21.69,0,0,30,0.28,29,0.27,15,0.14,9,0.08,7,0.06,0,0,7,0.06,13,0.12,8,0.07,69,0.63,15,0.14,52,0.48,"2,746",25.18,78,0.72,488,4.47,18,0.17,17,0.16,14,0.13,0,0,70,0.64,1,0.01,1,0.01,0,0,14,0.13,5,0.05,17,0.16,980,8.99,22,0.2,182,1.67,3,0.03,5,0.05,2,0.02,0,0,28,0.26,5,0.05,7,0.06,5,0.05,197,1.81,49,0.45,116,1.06,"4,432",40.64,120,1.1,842,7.72,24,0.22,20,0.18,19,0.17,0,0,125,1.15,0,0,0,0,0,0,2,0.02,1,0.01,0,0,61,0.56,4,0.04,11,0.1,1,0.01,0,0,1,0.01,0,0,9,0.08,"1,369",12.55,"2,214",20.3,12,0.11,687,6.3,570,5.23,3,0.03,"2,938",26.94,"2,995",27.46,28,0.26,42,0.39,48,0.44,0,0,"10,906"
110 Fourteenth Norfolk District,250,2.99,478,5.71,313,3.74,409,4.89,"1,154",13.79,0,0,112,1.34,164,1.96,129,1.54,210,2.51,586,7,0,0,531,6.35,840,10.04,496,5.93,685,8.19,"1,980",23.66,0,0,10,0.12,9,0.11,6,0.07,4,0.05,1,0.01,0,0,6,0.07,14,0.17,6,0.07,57,0.68,50,0.6,26,0.31,"1,726",20.63,76,0.91,547,6.54,16,0.19,21,0.25,11,0.13,1,0.01,47,0.56,0,0,0,0,1,0.01,19,0.23,6,0.07,16,0.19,880,10.52,21,0.25,226,2.7,3,0.04,2,0.02,3,0.04,0,0,24,0.29,7,0.08,6,0.07,9,0.11,170,2.03,62,0.74,97,1.16,"3,048",36.43,114,1.36,831,9.93,23,0.27,31,0.37,11,0.13,0,0,123,1.47,0,0,0,0,0,0,0,0,0,0,2,0.02,15,0.18,1,0.01,8,0.1,0,0,0,0,0,0,0,0,4,0.05,900,10.76,"1,703",20.35,1,0.01,680,8.13,521,6.23,0,0,"2,143",25.61,"2,381",28.46,8,0.1,19,0.23,11,0.13,0,0,"8,367"
112 First Plymouth District,765,2.5,"1,084",3.54,"1,007",3.29,"1,191",3.89,"2,747",8.97,0,0,479,1.56,722,2.36,571,1.86,873,2.85,"1,842",6.01,0,0,"2,366",7.73,"3,172",10.36,"2,545",8.31,"3,232",10.55,"7,415",24.21,0,0,141,0.46,193,0.63,104,0.34,79,0.26,99,0.32,0,0,6,0.02,18,0.06,15,0.05,14,0.05,5,0.02,10,0.03,"5,747",18.76,82,0.27,663,2.16,15,0.05,27,0.09,19,0.06,1,0,172,0.56,1,0,7,0.02,5,0.02,4,0.01,0,0,4,0.01,"3,907",12.76,39,0.13,383,1.25,7,0.02,12,0.04,5,0.02,0,0,113,0.37,3,0.01,27,0.09,11,0.04,26,0.08,13,0.04,16,0.05,"16,248",53.05,212,0.69,"1,681",5.49,18,0.06,42,0.14,25,0.08,0,0,408,1.33,1,0,4,0.01,1,0,0,0,1,0,0,0,513,1.67,11,0.04,59,0.19,1,0,0,0,2,0.01,0,0,23,0.08,"2,701",8.82,"4,086",13.34,7,0.02,"2,467",8.05,"2,016",6.58,4,0.01,"8,805",28.75,"9,905",32.34,20,0.07,287,0.94,328,1.07,1,0,"30,627"
113 Second Plymouth District,958,3.3,"1,105",3.81,982,3.38,"1,052",3.63,"2,123",7.32,0,0,471,1.62,684,2.36,411,1.42,619,2.13,"1,484",5.11,0,0,"3,023",10.42,"3,431",11.82,"2,717",9.36,"3,041",10.48,"6,448",22.22,0,0,141,0.49,150,0.52,69,0.24,69,0.24,41,0.14,0,0,11,0.04,37,0.13,28,0.1,11,0.04,3,0.01,5,0.02,"4,873",16.79,208,0.72,803,2.77,33,0.11,57,0.2,23,0.08,0,0,128,0.44,0,0,2,0.01,1,0,5,0.02,2,0.01,1,0,"3,152",10.86,53,0.18,345,1.19,10,0.03,3,0.01,4,0.01,0,0,91,0.31,9,0.03,40,0.14,32,0.11,18,0.06,5,0.02,7,0.02,"15,708",54.13,313,1.08,"1,922",6.62,36,0.12,90,0.31,59,0.2,0,0,421,1.45,0,0,1,0,2,0.01,0,0,0,0,0,0,358,1.23,13,0.04,69,0.24,1,0,2,0.01,0,0,0,0,24,0.08,"2,568",8.85,"3,645",12.56,7,0.02,"2,071",7.14,"1,595",5.5,3,0.01,"8,747",30.14,"9,893",34.09,20,0.07,237,0.82,230,0.79,3,0.01,"29,019"
114 Third Plymouth District,843,2.66,"1,171",3.69,"1,006",3.17,"1,338",4.22,"3,508",11.07,0,0,548,1.73,772,2.44,581,1.83,898,2.83,"2,326",7.34,0,0,"2,297",7.25,"3,003",9.47,"2,357",7.44,"3,077",9.71,"7,629",24.07,0,0,113,0.36,113,0.36,39,0.12,43,0.14,37,0.12,0,0,1,0,14,0.04,11,0.03,32,0.1,21,0.07,21,0.07,"6,804",21.46,85,0.27,663,2.09,14,0.04,24,0.08,17,0.05,0,0,159,0.5,0,0,1,0,0,0,9,0.03,5,0.02,7,0.02,"4,594",14.49,29,0.09,353,1.11,4,0.01,7,0.02,4,0.01,0,0,112,0.35,5,0.02,5,0.02,8,0.03,67,0.21,31,0.1,42,0.13,"16,161",50.98,176,0.56,"1,415",4.46,26,0.08,23,0.07,21,0.07,0,0,383,1.21,0,0,3,0.01,0,0,0,0,1,0,0,0,279,0.88,3,0.01,40,0.13,0,0,0,0,1,0,0,0,18,0.06,"3,066",9.67,"4,766",15.04,34,0.11,"2,783",8.78,"2,337",7.37,5,0.02,"8,626",27.21,"9,694",30.58,43,0.14,165,0.52,177,0.56,3,0.01,"31,699"
115 Fourth Plymouth District,720,2.28,"1,077",3.41,944,2.99,"1,300",4.11,"3,442",10.88,0,0,431,1.36,671,2.12,537,1.7,905,2.86,"2,185",6.91,0,0,"2,272",7.18,"3,048",9.64,"2,394",7.57,"3,322",10.51,"8,019",25.36,0,0,98,0.31,108,0.34,49,0.15,61,0.19,39,0.12,0,0,2,0.01,7,0.02,7,0.02,10,0.03,5,0.02,14,0.04,"6,623",20.94,94,0.3,566,1.79,11,0.03,21,0.07,17,0.05,0,0,106,0.34,0,0,2,0.01,0,0,6,0.02,0,0,3,0.01,"4,283",13.54,32,0.1,302,0.96,8,0.03,5,0.02,2,0.01,0,0,86,0.27,3,0.01,9,0.03,9,0.03,23,0.07,10,0.03,12,0.04,"17,199",54.39,134,0.42,"1,234",3.9,19,0.06,38,0.12,14,0.04,0,0,351,1.11,0,0,0,0,0,0,0,0,1,0,0,0,317,1,2,0.01,21,0.07,0,0,0,0,0,0,0,0,14,0.04,"2,993",9.46,"4,475",14.15,15,0.05,"2,645",8.36,"2,071",6.55,13,0.04,"8,997",28.45,"10,013",31.66,45,0.14,169,0.53,182,0.58,4,0.01,"31,622"
