,Id,Id2,Geography,Estimate; SEX AND AGE - Total population,Estimate Margin of Error; SEX AND AGE - Total population,Percent; SEX AND AGE - Total population,Percent Margin of Error; SEX AND AGE - Total population,Estimate; SEX AND AGE - Male,Estimate Margin of Error; SEX AND AGE - Male,Percent; SEX AND AGE - Male,Percent Margin of Error; SEX AND AGE - Male,Estimate; SEX AND AGE - Female,Estimate Margin of Error; SEX AND AGE - Female,Percent; SEX AND AGE - Female,Percent Margin of Error; SEX AND AGE - Female,Estimate; SEX AND AGE - Under 5 years,Estimate Margin of Error; SEX AND AGE - Under 5 years,Percent; SEX AND AGE - Under 5 years,Percent Margin of Error; SEX AND AGE - Under 5 years,Estimate; SEX AND AGE - 5 to 9 years,Estimate Margin of Error; SEX AND AGE - 5 to 9 years,Percent; SEX AND AGE - 5 to 9 years,Percent Margin of Error; SEX AND AGE - 5 to 9 years,Estimate; SEX AND AGE - 10 to 14 years,Estimate Margin of Error; SEX AND AGE - 10 to 14 years,Percent; SEX AND AGE - 10 to 14 years,Percent Margin of Error; SEX AND AGE - 10 to 14 years,Estimate; SEX AND AGE - 15 to 19 years,Estimate Margin of Error; SEX AND AGE - 15 to 19 years,Percent; SEX AND AGE - 15 to 19 years,Percent Margin of Error; SEX AND AGE - 15 to 19 years,Estimate; SEX AND AGE - 20 to 24 years,Estimate Margin of Error; SEX AND AGE - 20 to 24 years,Percent; SEX AND AGE - 20 to 24 years,Percent Margin of Error; SEX AND AGE - 20 to 24 years,Estimate; SEX AND AGE - 25 to 34 years,Estimate Margin of Error; SEX AND AGE - 25 to 34 years,Percent; SEX AND AGE - 25 to 34 years,Percent Margin of Error; SEX AND AGE - 25 to 34 years,Estimate; SEX AND AGE - 35 to 44 years,Estimate Margin of Error; SEX AND AGE - 35 to 44 years,Percent; SEX AND AGE - 35 to 44 years,Percent Margin of Error; SEX AND AGE - 35 to 44 years,Estimate; SEX AND AGE - 45 to 54 years,Estimate Margin of Error; SEX AND AGE - 45 to 54 years,Percent; SEX AND AGE - 45 to 54 years,Percent Margin of Error; SEX AND AGE - 45 to 54 years,Estimate; SEX AND AGE - 55 to 59 years,Estimate Margin of Error; SEX AND AGE - 55 to 59 years,Percent; SEX AND AGE - 55 to 59 years,Percent Margin of Error; SEX AND AGE - 55 to 59 years,Estimate; SEX AND AGE - 60 to 64 years,Estimate Margin of Error; SEX AND AGE - 60 to 64 years,Percent; SEX AND AGE - 60 to 64 years,Percent Margin of Error; SEX AND AGE - 60 to 64 years,Estimate; SEX AND AGE - 65 to 74 years,Estimate Margin of Error; SEX AND AGE - 65 to 74 years,Percent; SEX AND AGE - 65 to 74 years,Percent Margin of Error; SEX AND AGE - 65 to 74 years,Estimate; SEX AND AGE - 75 to 84 years,Estimate Margin of Error; SEX AND AGE - 75 to 84 years,Percent; SEX AND AGE - 75 to 84 years,Percent Margin of Error; SEX AND AGE - 75 to 84 years,Estimate; SEX AND AGE - 85 years and over,Estimate Margin of Error; SEX AND AGE - 85 years and over,Percent; SEX AND AGE - 85 years and over,Percent Margin of Error; SEX AND AGE - 85 years and over,Estimate; SEX AND AGE - Median age (years),Estimate Margin of Error; SEX AND AGE - Median age (years),Percent; SEX AND AGE - Median age (years),Percent Margin of Error; SEX AND AGE - Median age (years),Estimate; SEX AND AGE - 18 years and over,Estimate Margin of Error; SEX AND AGE - 18 years and over,Percent; SEX AND AGE - 18 years and over,Percent Margin of Error; SEX AND AGE - 18 years and over,Estimate; SEX AND AGE - 21 years and over,Estimate Margin of Error; SEX AND AGE - 21 years and over,Percent; SEX AND AGE - 21 years and over,Percent Margin of Error; SEX AND AGE - 21 years and over,Estimate; SEX AND AGE - 62 years and over,Estimate Margin of Error; SEX AND AGE - 62 years and over,Percent; SEX AND AGE - 62 years and over,Percent Margin of Error; SEX AND AGE - 62 years and over,Estimate; SEX AND AGE - 65 years and over,Estimate Margin of Error; SEX AND AGE - 65 years and over,Percent; SEX AND AGE - 65 years and over,Percent Margin of Error; SEX AND AGE - 65 years and over,Estimate; SEX AND AGE - 18 years and over.1,Estimate Margin of Error; SEX AND AGE - 18 years and over.1,Percent; SEX AND AGE - 18 years and over.1,Percent Margin of Error; SEX AND AGE - 18 years and over.1,Estimate; SEX AND AGE - Male.1,Estimate Margin of Error; SEX AND AGE - Male.1,Percent; SEX AND AGE - Male.1,Percent Margin of Error; SEX AND AGE - Male.1,Estimate; SEX AND AGE - Female.1,Estimate Margin of Error; SEX AND AGE - Female.1,Percent; SEX AND AGE - Female.1,Percent Margin of Error; SEX AND AGE - Female.1,Estimate; SEX AND AGE - 65 years and over.1,Estimate Margin of Error; SEX AND AGE - 65 years and over.1,Percent; SEX AND AGE - 65 years and over.1,Percent Margin of Error; SEX AND AGE - 65 years and over.1,Estimate; SEX AND AGE - Male.2,Estimate Margin of Error; SEX AND AGE - Male.2,Percent; SEX AND AGE - Male.2,Percent Margin of Error; SEX AND AGE - Male.2,Estimate; SEX AND AGE - Female.2,Estimate Margin of Error; SEX AND AGE - Female.2,Percent; SEX AND AGE - Female.2,Percent Margin of Error; SEX AND AGE - Female.2,Estimate; RACE - Total population,Estimate Margin of Error; RACE - Total population,Percent; RACE - Total population,Percent Margin of Error; RACE - Total population,Estimate; RACE - One race,Estimate Margin of Error; RACE - One race,Percent; RACE - One race,Percent Margin of Error; RACE - One race,Estimate; RACE - Two or more races,Estimate Margin of Error; RACE - Two or more races,Percent; RACE - Two or more races,Percent Margin of Error; RACE - Two or more races,Estimate; RACE - One race.1,Estimate Margin of Error; RACE - One race.1,Percent; RACE - One race.1,Percent Margin of Error; RACE - One race.1,Estimate; RACE - One race - White,Estimate Margin of Error; RACE - One race - White,Percent; RACE - One race - White,Percent Margin of Error; RACE - One race - White,Estimate; RACE - One race - Black or African American,Estimate Margin of Error; RACE - One race - Black or African American,Percent; RACE - One race - Black or African American,Percent Margin of Error; RACE - One race - Black or African American,Estimate; RACE - One race - American Indian and Alaska Native,Estimate Margin of Error; RACE - One race - American Indian and Alaska Native,Percent; RACE - One race - American Indian and Alaska Native,Percent Margin of Error; RACE - One race - American Indian and Alaska Native,Estimate; RACE - One race - American Indian and Alaska Native - Cherokee tribal grouping,Estimate Margin of Error; RACE - One race - American Indian and Alaska Native - Cherokee tribal grouping,Percent; RACE - One race - American Indian and Alaska Native - Cherokee tribal grouping,Percent Margin of Error; RACE - One race - American Indian and Alaska Native - Cherokee tribal grouping,Estimate; RACE - One race - American Indian and Alaska Native - Chippewa tribal grouping,Estimate Margin of Error; RACE - One race - American Indian and Alaska Native - Chippewa tribal grouping,Percent; RACE - One race - American Indian and Alaska Native - Chippewa tribal grouping,Percent Margin of Error; RACE - One race - American Indian and Alaska Native - Chippewa tribal grouping,Estimate; RACE - One race - American Indian and Alaska Native - Navajo tribal grouping,Estimate Margin of Error; RACE - One race - American Indian and Alaska Native - Navajo tribal grouping,Percent; RACE - One race - American Indian and Alaska Native - Navajo tribal grouping,Percent Margin of Error; RACE - One race - American Indian and Alaska Native - Navajo tribal grouping,Estimate; RACE - One race - American Indian and Alaska Native - Sioux tribal grouping,Estimate Margin of Error; RACE - One race - American Indian and Alaska Native - Sioux tribal grouping,Percent; RACE - One race - American Indian and Alaska Native - Sioux tribal grouping,Percent Margin of Error; RACE - One race - American Indian and Alaska Native - Sioux tribal grouping,Estimate; RACE - One race - Asian,Estimate Margin of Error; RACE - One race - Asian,Percent; RACE - One race - Asian,Percent Margin of Error; RACE - One race - Asian,Estimate; RACE - One race - Asian - Asian Indian,Estimate Margin of Error; RACE - One race - Asian - Asian Indian,Percent; RACE - One race - Asian - Asian Indian,Percent Margin of Error; RACE - One race - Asian - Asian Indian,Estimate; RACE - One race - Asian - Chinese,Estimate Margin of Error; RACE - One race - Asian - Chinese,Percent; RACE - One race - Asian - Chinese,Percent Margin of Error; RACE - One race - Asian - Chinese,Estimate; RACE - One race - Asian - Filipino,Estimate Margin of Error; RACE - One race - Asian - Filipino,Percent; RACE - One race - Asian - Filipino,Percent Margin of Error; RACE - One race - Asian - Filipino,Estimate; RACE - One race - Asian - Japanese,Estimate Margin of Error; RACE - One race - Asian - Japanese,Percent; RACE - One race - Asian - Japanese,Percent Margin of Error; RACE - One race - Asian - Japanese,Estimate; RACE - One race - Asian - Korean,Estimate Margin of Error; RACE - One race - Asian - Korean,Percent; RACE - One race - Asian - Korean,Percent Margin of Error; RACE - One race - Asian - Korean,Estimate; RACE - One race - Asian - Vietnamese,Estimate Margin of Error; RACE - One race - Asian - Vietnamese,Percent; RACE - One race - Asian - Vietnamese,Percent Margin of Error; RACE - One race - Asian - Vietnamese,Estimate; RACE - One race - Asian - Other Asian,Estimate Margin of Error; RACE - One race - Asian - Other Asian,Percent; RACE - One race - Asian - Other Asian,Percent Margin of Error; RACE - One race - Asian - Other Asian,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander,Estimate Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Estimate Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Native Hawaiian,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander - Guamanian or Chamorro,Estimate Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Guamanian or Chamorro,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander - Guamanian or Chamorro,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Guamanian or Chamorro,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander - Samoan,Estimate Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Samoan,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander - Samoan,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Samoan,Estimate; RACE - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Estimate Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Percent; RACE - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Percent Margin of Error; RACE - One race - Native Hawaiian and Other Pacific Islander - Other Pacific Islander,Estimate; RACE - One race - Some other race,Estimate Margin of Error; RACE - One race - Some other race,Percent; RACE - One race - Some other race,Percent Margin of Error; RACE - One race - Some other race,Estimate; RACE - Two or more races.1,Estimate Margin of Error; RACE - Two or more races.1,Percent; RACE - Two or more races.1,Percent Margin of Error; RACE - Two or more races.1,Estimate; RACE - Two or more races - White and Black or African American,Estimate Margin of Error; RACE - Two or more races - White and Black or African American,Percent; RACE - Two or more races - White and Black or African American,Percent Margin of Error; RACE - Two or more races - White and Black or African American,Estimate; RACE - Two or more races - White and American Indian and Alaska Native,Estimate Margin of Error; RACE - Two or more races - White and American Indian and Alaska Native,Percent; RACE - Two or more races - White and American Indian and Alaska Native,Percent Margin of Error; RACE - Two or more races - White and American Indian and Alaska Native,Estimate; RACE - Two or more races - White and Asian,Estimate Margin of Error; RACE - Two or more races - White and Asian,Percent; RACE - Two or more races - White and Asian,Percent Margin of Error; RACE - Two or more races - White and Asian,Estimate; RACE - Two or more races - Black or African American and American Indian and Alaska Native,Estimate Margin of Error; RACE - Two or more races - Black or African American and American Indian and Alaska Native,Percent; RACE - Two or more races - Black or African American and American Indian and Alaska Native,Percent Margin of Error; RACE - Two or more races - Black or African American and American Indian and Alaska Native,Estimate; RACE - Race alone or in combination with one or more other races - Total population,Estimate Margin of Error; RACE - Race alone or in combination with one or more other races - Total population,Percent; RACE - Race alone or in combination with one or more other races - Total population,Percent Margin of Error; RACE - Race alone or in combination with one or more other races - Total population,Estimate; RACE - White,Estimate Margin of Error; RACE - White,Percent; RACE - White,Percent Margin of Error; RACE - White,Estimate; RACE - Black or African American,Estimate Margin of Error; RACE - Black or African American,Percent; RACE - Black or African American,Percent Margin of Error; RACE - Black or African American,Estimate; RACE - American Indian and Alaska Native,Estimate Margin of Error; RACE - American Indian and Alaska Native,Percent; RACE - American Indian and Alaska Native,Percent Margin of Error; RACE - American Indian and Alaska Native,Estimate; RACE - Asian,Estimate Margin of Error; RACE - Asian,Percent; RACE - Asian,Percent Margin of Error; RACE - Asian,Estimate; RACE - Native Hawaiian and Other Pacific Islander,Estimate Margin of Error; RACE - Native Hawaiian and Other Pacific Islander,Percent; RACE - Native Hawaiian and Other Pacific Islander,Percent Margin of Error; RACE - Native Hawaiian and Other Pacific Islander,Estimate; RACE - Some other race,Estimate Margin of Error; RACE - Some other race,Percent; RACE - Some other race,Percent Margin of Error; RACE - Some other race,Estimate; HISPANIC OR LATINO AND RACE - Total population,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Total population,Percent; HISPANIC OR LATINO AND RACE - Total population,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Total population,Estimate; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race),Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race),Percent; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race),Percent Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race),Estimate; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Mexican,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Mexican,Percent; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Mexican,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Mexican,Estimate; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Puerto Rican,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Puerto Rican,Percent; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Puerto Rican,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Puerto Rican,Estimate; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Cuban,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Cuban,Percent; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Cuban,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Cuban,Estimate; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Other Hispanic or Latino,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Other Hispanic or Latino,Percent; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Other Hispanic or Latino,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Hispanic or Latino (of any race) - Other Hispanic or Latino,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - White alone,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - White alone,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - White alone,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - White alone,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Black or African American alone,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Black or African American alone,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Black or African American alone,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Black or African American alone,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - American Indian and Alaska Native alone,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - American Indian and Alaska Native alone,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - American Indian and Alaska Native alone,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - American Indian and Alaska Native alone,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Asian alone,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Asian alone,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Asian alone,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Asian alone,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Native Hawaiian and Other Pacific Islander alone,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Native Hawaiian and Other Pacific Islander alone,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Native Hawaiian and Other Pacific Islander alone,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Native Hawaiian and Other Pacific Islander alone,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Some other race alone,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Some other race alone,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Some other race alone,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Some other race alone,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races,Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races - Two races including Some other race,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races - Two races including Some other race,Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races - Two races including Some other race,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races - Two races including Some other race,"Estimate; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races - Two races excluding Some other race, and Three or more races","Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races - Two races excluding Some other race, and Three or more races","Percent; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races - Two races excluding Some other race, and Three or more races","Percent Margin of Error; HISPANIC OR LATINO AND RACE - Not Hispanic or Latino - Two or more races - Two races excluding Some other race, and Three or more races",Estimate; HISPANIC OR LATINO AND RACE - Total housing units,Estimate Margin of Error; HISPANIC OR LATINO AND RACE - Total housing units,Percent; HISPANIC OR LATINO AND RACE - Total housing units,Percent Margin of Error; HISPANIC OR LATINO AND RACE - Total housing units
0,620L200US25060,25060,First Barnstable District ,37776,555,37776,(X),17864,538,47.3,1.2,19912,530,52.7,1.2,1433,238,3.8,0.6,1551,253,4.1,0.7,2052,249,5.4,0.7,1992,331,5.3,0.9,1131,260,3.0,0.7,3015,412,8.0,1.1,4083,327,10.8,0.9,5180,449,13.7,1.2,3391,358,9.0,1.0,3023,324,8.0,0.9,4993,363,13.2,0.9,4486,420,11.9,1.1,1446,223,3.8,0.6,52.5,0.9,(X),(X),31374,673,83.1,0.9,30584,666,81.0,1.0,12557,528,33.2,1.2,10925,503,28.9,1.2,31374,673,31374,(X),14433,471,46.0,1.0,16941,462,54.0,1.0,10925,503,10925,(X),4700,311,43.0,1.8,6225,319,57.0,1.8,37776,555,37776,(X),36912,662,97.7,0.9,864,338,2.3,0.9,36912,662,97.7,0.9,35668,764,94.4,1.3,843,427,2.2,1.1,72,54,0.2,0.1,25,36,0.1,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,247,112,0.7,0.3,43,34,0.1,0.1,112,92,0.3,0.2,39,36,0.1,0.1,14,25,0.0,0.1,11,17,0.0,0.1,0,127,0.0,0.1,28,39,0.1,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,82,58,0.2,0.2,864,338,2.3,0.9,508,255,1.3,0.7,197,139,0.5,0.4,78,68,0.2,0.2,0,127,0.0,0.1,37776,555,37776,(X),36451,737,96.5,1.2,1432,454,3.8,1.2,269,149,0.7,0.4,325,143,0.9,0.4,0,127,0.0,0.1,163,157,0.4,0.4,37776,555,37776,(X),558,231,1.5,0.6,89,77,0.2,0.2,182,114,0.5,0.3,0,127,0.0,0.1,287,190,0.8,0.5,37218,588,98.5,0.6,35172,780,93.1,1.4,835,428,2.2,1.1,55,50,0.1,0.1,247,112,0.7,0.3,0,127,0.0,0.1,58,48,0.2,0.1,851,331,2.3,0.9,68,123,0.2,0.3,783,313,2.1,0.8,30884,556,(X),(X)
1,620L200US25061,25061,Second Barnstable District ,38115,854,38115,(X),17795,620,46.7,1.3,20320,685,53.3,1.3,1820,378,4.8,1.0,2108,348,5.5,0.9,1638,308,4.3,0.8,1968,316,5.2,0.8,2032,475,5.3,1.2,4133,613,10.8,1.5,5090,425,13.4,1.0,5685,491,14.9,1.3,2858,407,7.5,1.1,2503,316,6.6,0.8,3755,370,9.9,1.1,3221,283,8.5,0.8,1304,255,3.4,0.7,45.4,1.4,(X),(X),31431,833,82.5,1.4,30304,855,79.5,1.4,9603,476,25.2,1.4,8280,395,21.7,1.2,31431,833,31431,(X),14661,608,46.6,1.4,16770,581,53.4,1.4,8280,395,8280,(X),3227,257,39.0,2.4,5053,301,61.0,2.4,38115,854,38115,(X),37106,948,97.4,0.9,1009,339,2.6,0.9,37106,948,97.4,0.9,34005,959,89.2,1.6,1420,330,3.7,0.8,432,238,1.1,0.6,45,50,0.1,0.1,61,90,0.2,0.2,0,127,0.0,0.1,0,127,0.0,0.1,326,155,0.9,0.4,163,118,0.4,0.3,56,52,0.1,0.1,0,127,0.0,0.1,0,127,0.0,0.1,6,9,0.0,0.1,85,89,0.2,0.2,16,28,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,923,416,2.4,1.1,1009,339,2.6,0.9,352,259,0.9,0.7,383,231,1.0,0.6,18,28,0.0,0.1,64,91,0.2,0.2,38115,854,38115,(X),34909,891,91.6,1.5,1851,384,4.9,1.0,917,329,2.4,0.9,362,148,0.9,0.4,18,30,0.0,0.1,1082,426,2.8,1.1,38115,854,38115,(X),1644,381,4.3,1.0,313,196,0.8,0.5,422,209,1.1,0.5,27,39,0.1,0.1,882,349,2.3,0.9,36471,899,95.7,1.0,33116,962,86.9,1.6,1374,318,3.6,0.8,351,231,0.9,0.6,326,155,0.9,0.4,0,127,0.0,0.1,361,215,0.9,0.6,943,343,2.5,0.9,105,73,0.3,0.2,838,344,2.2,0.9,26251,527,(X),(X)
2,620L200US25062,25062,Third Barnstable District ,39553,994,39553,(X),18989,626,48.0,1.2,20564,729,52.0,1.2,2060,345,5.2,0.8,1904,261,4.8,0.7,2173,346,5.5,0.8,2153,321,5.4,0.8,1940,319,4.9,0.8,3256,395,8.2,1.0,4548,431,11.5,1.0,6327,536,16.0,1.3,3170,395,8.0,1.0,3241,336,8.2,0.9,4533,384,11.5,1.0,3150,350,8.0,0.9,1098,193,2.8,0.5,47.5,0.9,(X),(X),31903,829,80.7,1.1,30959,786,78.3,1.2,10727,504,27.1,1.3,8781,450,22.2,1.2,31903,829,31903,(X),14910,539,46.7,1.2,16993,568,53.3,1.2,8781,450,8781,(X),4036,276,46.0,2.0,4745,299,54.0,2.0,39553,994,39553,(X),38537,1008,97.4,0.9,1016,354,2.6,0.9,38537,1008,97.4,0.9,36659,1059,92.7,1.4,871,302,2.2,0.8,218,182,0.6,0.5,0,127,0.0,0.1,21,37,0.1,0.1,0,127,0.0,0.1,0,127,0.0,0.1,438,162,1.1,0.4,0,127,0.0,0.1,138,89,0.3,0.2,53,48,0.1,0.1,0,127,0.0,0.1,24,42,0.1,0.1,22,30,0.1,0.1,201,140,0.5,0.4,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,351,157,0.9,0.4,1016,354,2.6,0.9,384,242,1.0,0.6,262,190,0.7,0.5,174,101,0.4,0.3,77,82,0.2,0.2,39553,994,39553,(X),37521,1059,94.9,1.2,1383,376,3.5,0.9,557,280,1.4,0.7,625,210,1.6,0.5,21,31,0.1,0.1,462,170,1.2,0.4,39553,994,39553,(X),765,315,1.9,0.8,181,192,0.5,0.5,278,211,0.7,0.5,22,29,0.1,0.1,284,156,0.7,0.4,38788,1003,98.1,0.8,36134,1087,91.4,1.5,871,302,2.2,0.8,218,182,0.6,0.5,438,162,1.1,0.4,0,127,0.0,0.1,273,133,0.7,0.3,854,263,2.2,0.7,111,75,0.3,0.2,743,261,1.9,0.7,26987,440,(X),(X)
4,620L200US25064,25064,"Barnstable, Dukes & Nantucket District ",39510,609,39510,(X),19206,568,48.6,1.1,20304,500,51.4,1.1,1937,159,4.9,0.4,1654,257,4.2,0.6,2060,258,5.2,0.7,2186,329,5.5,0.8,2356,436,6.0,1.1,3748,421,9.5,1.1,4755,364,12.0,0.9,6130,439,15.5,1.1,3287,336,8.3,0.9,3197,419,8.1,1.0,4117,341,10.4,0.8,2959,277,7.5,0.7,1124,181,2.8,0.5,47.1,1.0,(X),(X),32645,487,82.6,0.5,31368,561,79.4,1.0,10286,511,26.0,1.1,8200,334,20.8,0.8,32645,487,32645,(X),15639,455,47.9,1.1,17006,390,52.1,1.1,8200,334,8200,(X),3503,207,42.7,1.7,4697,225,57.3,1.7,39510,609,39510,(X),38741,697,98.1,0.8,769,330,1.9,0.8,38741,697,98.1,0.8,35555,1093,90.0,2.1,1318,570,3.3,1.5,331,159,0.8,0.4,7,13,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,683,290,1.7,0.7,0,127,0.0,0.1,222,181,0.6,0.5,28,26,0.1,0.1,33,35,0.1,0.1,131,137,0.3,0.3,227,199,0.6,0.5,42,43,0.1,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,0,127,0.0,0.1,854,634,2.2,1.6,769,330,1.9,0.8,155,123,0.4,0.3,134,123,0.3,0.3,96,70,0.2,0.2,80,102,0.2,0.3,39510,609,39510,(X),36244,1130,91.7,2.2,1812,558,4.6,1.4,822,386,2.1,1.0,816,296,2.1,0.7,0,127,0.0,0.1,881,631,2.2,1.6,39510,609,39510,(X),881,426,2.2,1.1,150,137,0.4,0.3,99,105,0.3,0.3,0,127,0.0,0.1,632,390,1.6,1.0,38629,641,97.8,1.1,34745,976,87.9,1.9,1304,565,3.3,1.4,331,159,0.8,0.4,683,290,1.7,0.7,0,127,0.0,0.1,824,641,2.1,1.6,742,329,1.9,0.8,19,33,0.0,0.1,723,325,1.8,0.8,38827,404,(X),(X)
